Key,Source,Note,ko,en,zh-TW,ja
MLUA_CARDMANAGER_047,이볼브,RootDesk/MyDesk/Card/CardManager.mlua:11740 | RootDesk/MyDesk/SkillInventory.mlua:73 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_29/Name,이볼브,,,
MLUA_CARDMANAGER_048,리트리트 샷,RootDesk/MyDesk/Card/CardManager.mlua:12127 | RootDesk/MyDesk/SkillInventory.mlua:69 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_25/Name,리트리트 샷,,,
MLUA_CARDMANAGER_049,에로우 플레터,RootDesk/MyDesk/Card/CardManager.mlua:12458 | RootDesk/MyDesk/SkillInventory.mlua:76 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_32/Name,에로우 플레터,,,
MLUA_CARDMANAGER_050,언카운터 에로우,RootDesk/MyDesk/Card/CardManager.mlua:12775 | RootDesk/MyDesk/SkillInventory.mlua:70 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_26/Name,언카운터 에로우,,,
MLUA_CARDMANAGER_051,언카운트에로우V,RootDesk/MyDesk/Card/CardManager.mlua:12947 | RootDesk/MyDesk/SkillInventory.mlua:77 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_33/Name,언카운트에로우V,,,
MLUA_CARDMANAGER_052,플레시 미라주,RootDesk/MyDesk/Card/CardManager.mlua:13096 | RootDesk/MyDesk/SkillInventory.mlua:71 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_27/Name,플레시 미라주,,,
MLUA_CARDMANAGER_053,플레시 봄버,RootDesk/MyDesk/Card/CardManager.mlua:13523 | RootDesk/MyDesk/SkillInventory.mlua:78 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_34/Name,플레시 봄버,,,
MLUA_CARDMANAGER_054,보우 액셀레이션,RootDesk/MyDesk/Card/CardManager.mlua:13756 | RootDesk/MyDesk/SkillInventory.mlua:79 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_35/Name,보우 액셀레이션,,,
MLUA_CARDMANAGER_055,꿰뚫는 의지,RootDesk/MyDesk/Card/CardManager.mlua:13760 | RootDesk/MyDesk/SkillInventory.mlua:80 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_36/Name,꿰뚫는 의지,,,
MLUA_CARDMANAGER_056,크리티컬 샷,RootDesk/MyDesk/Card/CardManager.mlua:13764 | RootDesk/MyDesk/SkillInventory.mlua:81 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_37/Name,크리티컬 샷,,,
MLUA_CARDMANAGER_057,파이널 어택 : 활,RootDesk/MyDesk/Card/CardManager.mlua:13768 | RootDesk/MyDesk/SkillInventory.mlua:82 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_38/Name,파이널 어택 : 활,,,
MLUA_CARDMANAGER_058,연속 사격,RootDesk/MyDesk/Card/CardManager.mlua:13772 | RootDesk/MyDesk/SkillInventory.mlua:83 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_39/Name,연속 사격,,,
MLUA_CARDMANAGER_059,아쿠아 서지,RootDesk/MyDesk/Card/CardManager.mlua:13895,아쿠아 서지,,,
MLUA_CARDMANAGER_060,헤일 스톤,RootDesk/MyDesk/Card/CardManager.mlua:14022 | RootDesk/MyDesk/SkillInventory.mlua:53,헤일 스톤,,,
MLUA_CARDMANAGER_061,썬더스톰,RootDesk/MyDesk/Card/CardManager.mlua:14049 | RootDesk/MyDesk/SkillInventory.mlua:55,썬더스톰,,,
MLUA_CARDMANAGER_062,아이스 스트라이크,RootDesk/MyDesk/Card/CardManager.mlua:14086 | RootDesk/MyDesk/SkillInventory.mlua:56,아이스 스트라이크,,,
MLUA_CARDMANAGER_063,체인 라이트닝,RootDesk/MyDesk/Card/CardManager.mlua:14113 | RootDesk/MyDesk/SkillInventory.mlua:57,체인 라이트닝,,,
MLUA_CARDMANAGER_064,다이아가 부족합니다,RootDesk/MyDesk/Card/CardManager.mlua:15152 | RootDesk/MyDesk/Card/CardManager.mlua:23975 | RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:416 | RootDesk/MyDesk/UI/DamageSkinLogic.mlua:161,다이아가 부족합니다,,,
MLUA_CARDMANAGER_065,"해금! (대미지 110, 타겟 2명, 슬로우 3초)",RootDesk/MyDesk/Card/CardManager.mlua:16351,"해금! (대미지 110, 타겟 2명, 슬로우 3초)",,,
MLUA_CARDMANAGER_066,피해량 +50,RootDesk/MyDesk/Card/CardManager.mlua:16352 | RootDesk/MyDesk/Card/CardManager.mlua:16354 | RootDesk/MyDesk/Card/CardManager.mlua:16355 | RootDesk/MyDesk/Card/CardManager.mlua:16402 | RootDesk/MyDesk/Card/CardManager.mlua:16419,피해량 +50,,,
MLUA_CARDMANAGER_067,공격 대상 +1,RootDesk/MyDesk/Card/CardManager.mlua:16353 | RootDesk/MyDesk/Card/CardManager.mlua:16401 | RootDesk/MyDesk/Card/CardManager.mlua:16427 | RootDesk/MyDesk/Card/CardManager.mlua:16432 | RootDesk/MyDesk/Card/CardManager.mlua:16435,공격 대상 +1,,,
MLUA_CARDMANAGER_068,"해금! (대미지 90, 타겟 2명)",RootDesk/MyDesk/Card/CardManager.mlua:16359,"해금! (대미지 90, 타겟 2명)",,,
MLUA_CARDMANAGER_069,"스턴 효과 신규 획득 (확률 25%, 지속 2초)",RootDesk/MyDesk/Card/CardManager.mlua:16360,"스턴 효과 신규 획득 (확률 25%, 지속 2초)",,,
MLUA_CARDMANAGER_070,피해량 +40,RootDesk/MyDesk/Card/CardManager.mlua:16361 | RootDesk/MyDesk/Card/CardManager.mlua:16549 | RootDesk/MyDesk/Card/CardManager.mlua:16695 | RootDesk/MyDesk/Card/CardManager.mlua:16702 | RootDesk/MyDesk/Card/CardManager.mlua:16710,피해량 +40,,,
MLUA_CARDMANAGER_071,"공격 대상 +1, 스턴 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16362,"공격 대상 +1, 스턴 +1초",,,
MLUA_CARDMANAGER_072,"피해량 +40, 스턴 확률 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16363,"피해량 +40, 스턴 확률 +5%",,,
MLUA_CARDMANAGER_073,"해금! (모든 스킬 쿨타임 -5%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16367,"해금! (모든 스킬 쿨타임 -5%, 영구)",,,
MLUA_CARDMANAGER_074,쿨타임 감소량 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16368 | RootDesk/MyDesk/Card/CardManager.mlua:16370 | RootDesk/MyDesk/Card/CardManager.mlua:16562 | RootDesk/MyDesk/Card/CardManager.mlua:16564 | RootDesk/MyDesk/Card/CardManager.mlua:16924,쿨타임 감소량 +2%,,,
MLUA_CARDMANAGER_075,쿨타임 감소량 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16369 | RootDesk/MyDesk/Card/CardManager.mlua:16371 | RootDesk/MyDesk/Card/CardManager.mlua:16563 | RootDesk/MyDesk/Card/CardManager.mlua:16565 | RootDesk/MyDesk/Card/CardManager.mlua:16925,쿨타임 감소량 +3%,,,
MLUA_CARDMANAGER_076,"해금! (크리티컬 확률 10%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16375 | RootDesk/MyDesk/Card/CardManager.mlua:16569 | RootDesk/MyDesk/Card/CardManager.mlua:16721 | RootDesk/MyDesk/Card/CardManager.mlua:16931 | RootDesk/MyDesk/Card/CardManager.mlua:17021,"해금! (크리티컬 확률 10%, 영구)",,,
MLUA_CARDMANAGER_077,크리티컬 확률 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16376 | RootDesk/MyDesk/Card/CardManager.mlua:16378 | RootDesk/MyDesk/Card/CardManager.mlua:16570 | RootDesk/MyDesk/Card/CardManager.mlua:16572 | RootDesk/MyDesk/Card/CardManager.mlua:16722,크리티컬 확률 +2%,,,
MLUA_CARDMANAGER_078,크리티컬 확률 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16377 | RootDesk/MyDesk/Card/CardManager.mlua:16379 | RootDesk/MyDesk/Card/CardManager.mlua:16571 | RootDesk/MyDesk/Card/CardManager.mlua:16573 | RootDesk/MyDesk/Card/CardManager.mlua:16723,크리티컬 확률 +3%,,,
MLUA_CARDMANAGER_079,해금! (대미지 150),RootDesk/MyDesk/Card/CardManager.mlua:16383,해금! (대미지 150),,,
MLUA_CARDMANAGER_080,"2연타로 강화, 피해량 대폭 증가",RootDesk/MyDesk/Card/CardManager.mlua:16384,"2연타로 강화, 피해량 대폭 증가",,,
MLUA_CARDMANAGER_081,치명타 확률 20% 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16385,치명타 확률 20% 신규 획득,,,
MLUA_CARDMANAGER_082,피해량 +100,RootDesk/MyDesk/Card/CardManager.mlua:16386,피해량 +100,,,
MLUA_CARDMANAGER_083,명중 시 광역 폭발 피해 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16387,명중 시 광역 폭발 피해 신규 획득,,,
MLUA_CARDMANAGER_084,"해금! (아이스 보너스 +5%/스택, 패시브)",RootDesk/MyDesk/Card/CardManager.mlua:16391,"해금! (아이스 보너스 +5%/스택, 패시브)",,,
MLUA_CARDMANAGER_085,아이스 보너스 +1%p,RootDesk/MyDesk/Card/CardManager.mlua:16392,아이스 보너스 +1%p,,,
MLUA_CARDMANAGER_086,적중 시 번개 연쇄 효과 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16393,적중 시 번개 연쇄 효과 신규 획득,,,
MLUA_CARDMANAGER_087,번개 연쇄 대상 +1마리,RootDesk/MyDesk/Card/CardManager.mlua:16394,번개 연쇄 대상 +1마리,,,
MLUA_CARDMANAGER_088,"번개 연쇄 대상 +1마리, 5스택 시 빙결 폭발 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16395,"번개 연쇄 대상 +1마리, 5스택 시 빙결 폭발 신규 획득",,,
MLUA_CARDMANAGER_089,"해금! (대미지 110, 광역 범위, 타겟 1명)",RootDesk/MyDesk/Card/CardManager.mlua:16399,"해금! (대미지 110, 광역 범위, 타겟 1명)",,,
MLUA_CARDMANAGER_090,출혈 효과 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16400,출혈 효과 신규 획득,,,
MLUA_CARDMANAGER_091,출혈 피해량 증가,RootDesk/MyDesk/Card/CardManager.mlua:16403,출혈 피해량 증가,,,
MLUA_CARDMANAGER_092,"해금! (대미지 300, 고정 광역)",RootDesk/MyDesk/Card/CardManager.mlua:16407,"해금! (대미지 300, 고정 광역)",,,
MLUA_CARDMANAGER_093,쿨타임 감소,RootDesk/MyDesk/Card/CardManager.mlua:16408 | RootDesk/MyDesk/Card/CardManager.mlua:16434,쿨타임 감소,,,
MLUA_CARDMANAGER_094,범위 증가,RootDesk/MyDesk/Card/CardManager.mlua:16409,범위 증가,,,
MLUA_CARDMANAGER_095,피해량 +70,RootDesk/MyDesk/Card/CardManager.mlua:16410,피해량 +70,,,
MLUA_CARDMANAGER_096,"쿨타임 감소, 확률적 2연타 효과 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16411,"쿨타임 감소, 확률적 2연타 효과 신규 획득",,,
MLUA_CARDMANAGER_097,"해금! (대미지 100, 광역 범위, 1타)",RootDesk/MyDesk/Card/CardManager.mlua:16415,"해금! (대미지 100, 광역 범위, 1타)",,,
MLUA_CARDMANAGER_098,타격 횟수 증가,RootDesk/MyDesk/Card/CardManager.mlua:16416 | RootDesk/MyDesk/Card/CardManager.mlua:16418,타격 횟수 증가,,,
MLUA_CARDMANAGER_099,"피해량 +50, 넉백 효과 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16417,"피해량 +50, 넉백 효과 신규 획득",,,
MLUA_CARDMANAGER_100,"해금! (대미지 75, 타겟 2명, 속박 1초)",RootDesk/MyDesk/Card/CardManager.mlua:16423,"해금! (대미지 75, 타겟 2명, 속박 1초)",,,
MLUA_CARDMANAGER_101,"공격 대상 +1, 속박 지속 증가",RootDesk/MyDesk/Card/CardManager.mlua:16425,"공격 대상 +1, 속박 지속 증가",,,
MLUA_CARDMANAGER_102,"해금! (대미지 120, 타겟 1명, 빙결 스택 +1)",RootDesk/MyDesk/Card/CardManager.mlua:16431,"해금! (대미지 120, 타겟 1명, 빙결 스택 +1)",,,
MLUA_CARDMANAGER_103,"해금! (대미지 350, 광역 범위, 3연타, 스턴 40% 3초)",RootDesk/MyDesk/Card/CardManager.mlua:16439,"해금! (대미지 350, 광역 범위, 3연타, 스턴 40% 3초)",,,
MLUA_CARDMANAGER_104,"피해량 +88, 공격 대상 +1",RootDesk/MyDesk/Card/CardManager.mlua:16440,"피해량 +88, 공격 대상 +1",,,
MLUA_CARDMANAGER_105,"피해량 +87, 스턴 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16441,"피해량 +87, 스턴 확률 +10%",,,
MLUA_CARDMANAGER_106,"해금! (대미지 250, 타겟 3명, 슬로우, 빙결 스택 2)",RootDesk/MyDesk/Card/CardManager.mlua:16445,"해금! (대미지 250, 타겟 3명, 슬로우, 빙결 스택 2)",,,
MLUA_CARDMANAGER_107,"피해량 +50, 공격 대상 +1",RootDesk/MyDesk/Card/CardManager.mlua:16447 | RootDesk/MyDesk/Card/CardManager.mlua:16717 | RootDesk/MyDesk/Card/CardManager.mlua:16767,"피해량 +50, 공격 대상 +1",,,
MLUA_CARDMANAGER_108,"해금! (피격 피해 -5%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16451,"해금! (피격 피해 -5%, 영구)",,,
MLUA_CARDMANAGER_109,피해 감소량 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16452 | RootDesk/MyDesk/Card/CardManager.mlua:16454,피해 감소량 +2%,,,
MLUA_CARDMANAGER_110,피해 감소량 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16453 | RootDesk/MyDesk/Card/CardManager.mlua:16455,피해 감소량 +3%,,,
MLUA_CARDMANAGER_111,"해금! (대미지 300, 연쇄 3명, 치명타+20%, 마지막 착탄 +50%)",RootDesk/MyDesk/Card/CardManager.mlua:16459,"해금! (대미지 300, 연쇄 3명, 치명타+20%, 마지막 착탄 +50%)",,,
MLUA_CARDMANAGER_112,"피해량 +50, 연쇄 대상 +1, 마지막 착탄 보너스 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16460 | RootDesk/MyDesk/Card/CardManager.mlua:16461,"피해량 +50, 연쇄 대상 +1, 마지막 착탄 보너스 +10%",,,
MLUA_CARDMANAGER_113,"해금! (대미지 300, 광역+관통, 출혈, 넉백)",RootDesk/MyDesk/Card/CardManager.mlua:16465,"해금! (대미지 300, 광역+관통, 출혈, 넉백)",,,
MLUA_CARDMANAGER_114,"해금! (대미지 400, 고정 광역, 확률적 2연타 25%)",RootDesk/MyDesk/Card/CardManager.mlua:16471,"해금! (대미지 400, 고정 광역, 확률적 2연타 25%)",,,
MLUA_CARDMANAGER_115,"피해량 +50, 2연타 확률 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16472,"피해량 +50, 2연타 확률 +5%",,,
MLUA_CARDMANAGER_116,"피해량 +50, 범위 증가, 2연타 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16473,"피해량 +50, 범위 증가, 2연타 확률 +10%",,,
MLUA_CARDMANAGER_117,"해금! (피해량 +3%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16477,"해금! (피해량 +3%, 영구)",,,
MLUA_CARDMANAGER_118,피해량 증가 +3%p,RootDesk/MyDesk/Card/CardManager.mlua:16478 | RootDesk/MyDesk/Card/CardManager.mlua:16479 | RootDesk/MyDesk/Card/CardManager.mlua:16480 | RootDesk/MyDesk/Card/CardManager.mlua:16481 | RootDesk/MyDesk/Card/CardManager.mlua:16594,피해량 증가 +3%p,,,
MLUA_CARDMANAGER_119,"해금! (대미지 200, 타겟 3명, 빙결 스택+1, 추가타 대미지 60%)",RootDesk/MyDesk/Card/CardManager.mlua:16485,"해금! (대미지 200, 타겟 3명, 빙결 스택+1, 추가타 대미지 60%)",,,
MLUA_CARDMANAGER_120,"피해량 +50, 추가타 대미지 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16486,"피해량 +50, 추가타 대미지 확률 +10%",,,
MLUA_CARDMANAGER_121,"피해량 +50, 공격 대상 +1, 추가타 대미지 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16487,"피해량 +50, 공격 대상 +1, 추가타 대미지 확률 +10%",,,
MLUA_CARDMANAGER_122,"해금! (대미지 200, 타겟 4명, 속박 3초, 종료 직전 추가타 50%)",RootDesk/MyDesk/Card/CardManager.mlua:16491,"해금! (대미지 200, 타겟 4명, 속박 3초, 종료 직전 추가타 50%)",,,
MLUA_CARDMANAGER_123,"피해량 +40, 공격 대상 +1, 추가타 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16492 | RootDesk/MyDesk/Card/CardManager.mlua:16493,"피해량 +40, 공격 대상 +1, 추가타 확률 +10%",,,
MLUA_CARDMANAGER_124,"해금! (대미지 45, 타겟 4명)",RootDesk/MyDesk/Card/CardManager.mlua:16497,"해금! (대미지 45, 타겟 4명)",,,
MLUA_CARDMANAGER_125,피해량 +20,RootDesk/MyDesk/Card/CardManager.mlua:16499 | RootDesk/MyDesk/Card/CardManager.mlua:16501 | RootDesk/MyDesk/Card/CardManager.mlua:16546 | RootDesk/MyDesk/Card/CardManager.mlua:16548 | RootDesk/MyDesk/Card/CardManager.mlua:16653,피해량 +20,,,
MLUA_CARDMANAGER_126,"해금! (대미지 120, 화살 2발)",RootDesk/MyDesk/Card/CardManager.mlua:16505,"해금! (대미지 120, 화살 2발)",,,
MLUA_CARDMANAGER_127,강화 화살 효과 신규 획득 (확률 20%),RootDesk/MyDesk/Card/CardManager.mlua:16506,강화 화살 효과 신규 획득 (확률 20%),,,
MLUA_CARDMANAGER_128,"피해량 +50, 강화 화살 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16507,"피해량 +50, 강화 화살 대미지 +10%",,,
MLUA_CARDMANAGER_129,강화 화살 대미지 +20%,RootDesk/MyDesk/Card/CardManager.mlua:16508,강화 화살 대미지 +20%,,,
MLUA_CARDMANAGER_130,"피해량 +40, 강화 화살 대미지 +20%",RootDesk/MyDesk/Card/CardManager.mlua:16509,"피해량 +40, 강화 화살 대미지 +20%",,,
MLUA_CARDMANAGER_131,"해금! (대미지 100, 착탄 1개, 슬로우 40% 2초)",RootDesk/MyDesk/Card/CardManager.mlua:16513,"해금! (대미지 100, 착탄 1개, 슬로우 40% 2초)",,,
MLUA_CARDMANAGER_132,"착탄 지점 +1, 슬로우 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16514 | RootDesk/MyDesk/Card/CardManager.mlua:16516,"착탄 지점 +1, 슬로우 +1초",,,
MLUA_CARDMANAGER_133,"피해량 +50, 슬로우 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16515 | RootDesk/MyDesk/Card/CardManager.mlua:16517,"피해량 +50, 슬로우 확률 +10%",,,
MLUA_CARDMANAGER_134,"해금! (대미지 100, 착탄 1개, 슬로우 대상 추가 피해 +39%)",RootDesk/MyDesk/Card/CardManager.mlua:16521,"해금! (대미지 100, 착탄 1개, 슬로우 대상 추가 피해 +39%)",,,
MLUA_CARDMANAGER_135,"착탄 지점 +1, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16522 | RootDesk/MyDesk/Card/CardManager.mlua:16524,"착탄 지점 +1, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_136,"피해량 +50, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16523 | RootDesk/MyDesk/Card/CardManager.mlua:16525,"피해량 +50, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_137,"해금! (대미지 120, 유지 3초, 슬로우 대상 추가 피해 +39%)",RootDesk/MyDesk/Card/CardManager.mlua:16529,"해금! (대미지 120, 유지 3초, 슬로우 대상 추가 피해 +39%)",,,
MLUA_CARDMANAGER_138,"지속 +1초, 범위 증가, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16530,"지속 +1초, 범위 증가, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_139,"피해량 +30, 지속 +1초, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16531 | RootDesk/MyDesk/Card/CardManager.mlua:16532,"피해량 +30, 지속 +1초, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_140,"피해량 +50, 지속 +1초, 범위 증가, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16533,"피해량 +50, 지속 +1초, 범위 증가, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_141,"해금! (대미지 80, 화살 2발, 관통 1회)",RootDesk/MyDesk/Card/CardManager.mlua:16537,"해금! (대미지 80, 화살 2발, 관통 1회)",,,
MLUA_CARDMANAGER_142,"피해량 +20, 화살 개수 +1",RootDesk/MyDesk/Card/CardManager.mlua:16538 | RootDesk/MyDesk/Card/CardManager.mlua:16540,"피해량 +20, 화살 개수 +1",,,
MLUA_CARDMANAGER_143,"피해량 +20, 관통 횟수 +1",RootDesk/MyDesk/Card/CardManager.mlua:16539 | RootDesk/MyDesk/Card/CardManager.mlua:16541,"피해량 +20, 관통 횟수 +1",,,
MLUA_CARDMANAGER_144,"해금! (대미지 100, 착탄 1개, 광역)",RootDesk/MyDesk/Card/CardManager.mlua:16545,"해금! (대미지 100, 착탄 1개, 광역)",,,
MLUA_CARDMANAGER_145,"피해량 +20, 착탄 지점 +1, 쿨타임 감소",RootDesk/MyDesk/Card/CardManager.mlua:16547,"피해량 +20, 착탄 지점 +1, 쿨타임 감소",,,
MLUA_CARDMANAGER_146,"해금! (대미지 100, 타겟 1명, 넉백, 충돌 대상 30% 대미지)",RootDesk/MyDesk/Card/CardManager.mlua:16553 | RootDesk/MyDesk/Card/CardManager.mlua:16675,"해금! (대미지 100, 타겟 1명, 넉백, 충돌 대상 30% 대미지)",,,
MLUA_CARDMANAGER_147,"피해량 +40, 충돌 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16555 | RootDesk/MyDesk/Card/CardManager.mlua:16557 | RootDesk/MyDesk/Card/CardManager.mlua:16677 | RootDesk/MyDesk/Card/CardManager.mlua:16679,"피해량 +40, 충돌 대미지 +10%",,,
MLUA_CARDMANAGER_148,"피해량 +20, 충돌 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16556 | RootDesk/MyDesk/Card/CardManager.mlua:16678,"피해량 +20, 충돌 대미지 +10%",,,
MLUA_CARDMANAGER_149,"해금! (쿨타임 -5%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16561 | RootDesk/MyDesk/Card/CardManager.mlua:16923 | RootDesk/MyDesk/Card/CardManager.mlua:17013,"해금! (쿨타임 -5%, 영구)",,,
MLUA_CARDMANAGER_150,"해금! (크리티컬 대미지 +10%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16577 | RootDesk/MyDesk/Card/CardManager.mlua:16939 | RootDesk/MyDesk/Card/CardManager.mlua:17029,"해금! (크리티컬 대미지 +10%, 영구)",,,
MLUA_CARDMANAGER_151,크리티컬 대미지 +10%,RootDesk/MyDesk/Card/CardManager.mlua:16578 | RootDesk/MyDesk/Card/CardManager.mlua:16579 | RootDesk/MyDesk/Card/CardManager.mlua:16580 | RootDesk/MyDesk/Card/CardManager.mlua:16581 | RootDesk/MyDesk/Card/CardManager.mlua:16940,크리티컬 대미지 +10%,,,
MLUA_CARDMANAGER_152,"해금! (추가 공격 확률 10%, 대미지 100%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16585,"해금! (추가 공격 확률 10%, 대미지 100%, 영구)",,,
MLUA_CARDMANAGER_153,"추가 공격 확률 +5%, 대미지 +20%",RootDesk/MyDesk/Card/CardManager.mlua:16586 | RootDesk/MyDesk/Card/CardManager.mlua:16587 | RootDesk/MyDesk/Card/CardManager.mlua:16588 | RootDesk/MyDesk/Card/CardManager.mlua:16589,"추가 공격 확률 +5%, 대미지 +20%",,,
MLUA_CARDMANAGER_154,"해금! (피해량 +5%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16593 | RootDesk/MyDesk/Card/CardManager.mlua:16745 | RootDesk/MyDesk/Card/CardManager.mlua:17005 | RootDesk/MyDesk/Card/CardManager.mlua:17037,"해금! (피해량 +5%, 영구)",,,
MLUA_CARDMANAGER_155,피해량 증가 +4%p,RootDesk/MyDesk/Card/CardManager.mlua:16595 | RootDesk/MyDesk/Card/CardManager.mlua:16596 | RootDesk/MyDesk/Card/CardManager.mlua:16597 | RootDesk/MyDesk/Card/CardManager.mlua:16747 | RootDesk/MyDesk/Card/CardManager.mlua:16748,피해량 증가 +4%p,,,
MLUA_CARDMANAGER_156,"해금! (대미지 200, 착탄 2개, 슬로우, 스턴 2초, 슬로우 대상 추가 피해 +120%)",RootDesk/MyDesk/Card/CardManager.mlua:16601,"해금! (대미지 200, 착탄 2개, 슬로우, 스턴 2초, 슬로우 대상 추가 피해 +120%)",,,
MLUA_CARDMANAGER_157,"피해량 +40, 슬로우, 스턴 +1초, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16602,"피해량 +40, 슬로우, 스턴 +1초, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_158,"피해량 +20, 범위 증가, 슬로우, 스턴 +1초, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16603,"피해량 +20, 범위 증가, 슬로우, 스턴 +1초, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_159,"해금! (대미지 300, 유지 5초, 크리티컬 10%, 슬로우 대상 추가 피해 +120%)",RootDesk/MyDesk/Card/CardManager.mlua:16607,"해금! (대미지 300, 유지 5초, 크리티컬 10%, 슬로우 대상 추가 피해 +120%)",,,
MLUA_CARDMANAGER_160,"피해량 +20, 지속 +1초, 크리티컬 +5%, 슬로우 대상 추가 피해",RootDesk/MyDesk/Card/CardManager.mlua:16608 | RootDesk/MyDesk/Card/CardManager.mlua:16609,"피해량 +20, 지속 +1초, 크리티컬 +5%, 슬로우 대상 추가 피해",,,
MLUA_CARDMANAGER_161,"해금! (대미지 100, 최대 6명 연사, 추가 타격 확률 15%)",RootDesk/MyDesk/Card/CardManager.mlua:16613,"해금! (대미지 100, 최대 6명 연사, 추가 타격 확률 15%)",,,
