Key,Source,Note,ko,en,zh-tw,ja
MLUA_CARDMANAGER_021,윈드 탈리스만,RootDesk/MyDesk/Card/CardManager.mlua:3339 | RootDesk/MyDesk/Card/CardRegistry.mlua:411 | RootDesk/MyDesk/SkillInventory.mlua:137,윈드 탈리스만,Wind Talisman,風之符咒,ウィンドタリスマン
MLUA_CARDMANAGER_022,스톰 탈리스만,RootDesk/MyDesk/Card/CardManager.mlua:3555 | RootDesk/MyDesk/Card/CardRegistry.mlua:530 | RootDesk/MyDesk/SkillInventory.mlua:149,스톰 탈리스만,Storm Talisman,風暴符咒,ストームタリスマン
MLUA_CARDMANAGER_023,쉐도우 스플릿,RootDesk/MyDesk/Card/CardManager.mlua:3844 | RootDesk/MyDesk/Card/CardRegistry.mlua:418 | RootDesk/MyDesk/SkillInventory.mlua:138,쉐도우 스플릿,Shadow Split,暗影分裂,シャドウスプリット
MLUA_CARDMANAGER_024,팬텀 스플릿,RootDesk/MyDesk/Card/CardManager.mlua:4140 | RootDesk/MyDesk/Card/CardRegistry.mlua:540 | RootDesk/MyDesk/SkillInventory.mlua:145,팬텀 스플릿,Phantom Split,幻影分裂,ファントムスプリット
MLUA_CARDMANAGER_025,스로잉 윙대거,RootDesk/MyDesk/Card/CardManager.mlua:4383 | RootDesk/MyDesk/Card/CardRegistry.mlua:425 | RootDesk/MyDesk/SkillInventory.mlua:139,스로잉 윙대거,Throwing Wing Dagger,投擲飛翼匕首,スローイングウィングダガー
MLUA_CARDMANAGER_026,스로잉 붐대거,RootDesk/MyDesk/Card/CardManager.mlua:4640 | RootDesk/MyDesk/Card/CardRegistry.mlua:550 | RootDesk/MyDesk/SkillInventory.mlua:146,스로잉 붐대거,Throwing Boom Dagger,投擲爆裂匕首,スローイングブームダガー
MLUA_CARDMANAGER_027,쇼다운 챌린지,RootDesk/MyDesk/Card/CardManager.mlua:5026 | RootDesk/MyDesk/Card/CardRegistry.mlua:432 | RootDesk/MyDesk/SkillInventory.mlua:140,쇼다운 챌린지,Showdown Challenge,決戰挑戰,ショーダウンチャレンジ
MLUA_CARDMANAGER_028,ShowdownChallengeFlip: SpriteRendererComponent is nil — 반전 적용 실패,[LOG] RootDesk/MyDesk/Card/CardManager.mlua:5183,ShowdownChallengeFlip: SpriteRendererComponent is nil — 반전 적용 실패,,,
MLUA_CARDMANAGER_029,쇼다운 임팩트,RootDesk/MyDesk/Card/CardManager.mlua:5356 | RootDesk/MyDesk/Card/CardRegistry.mlua:559 | RootDesk/MyDesk/SkillInventory.mlua:148,쇼다운 임팩트,Showdown Impact,決戰衝擊,ショーダウンインパクト
MLUA_CARDMANAGER_030,ShowdownImpactFlip: SpriteRendererComponent is nil — 반전 적용 실패,[LOG] RootDesk/MyDesk/Card/CardManager.mlua:5407,ShowdownImpactFlip: SpriteRendererComponent is nil — 반전 적용 실패,,,
MLUA_CARDMANAGER_031,스핀 스로우,RootDesk/MyDesk/Card/CardManager.mlua:5514 | RootDesk/MyDesk/Card/CardRegistry.mlua:439 | RootDesk/MyDesk/SkillInventory.mlua:141,스핀 스로우,Spin Throw,旋轉投擲,スピンスロー
MLUA_CARDMANAGER_032,블러드 스로우,RootDesk/MyDesk/Card/CardManager.mlua:5704 | RootDesk/MyDesk/Card/CardRegistry.mlua:568 | RootDesk/MyDesk/SkillInventory.mlua:147,블러드 스로우,Blood Throw,血之投擲,ブラッドスロー
MLUA_CARDMANAGER_033,쉐도우 트랩,RootDesk/MyDesk/Card/CardManager.mlua:5925 | RootDesk/MyDesk/Card/CardRegistry.mlua:446 | RootDesk/MyDesk/SkillInventory.mlua:136,쉐도우 트랩,Shadow Trap,暗影陷阱,シャドウトラップ
MLUA_CARDMANAGER_034,데스 트랩,RootDesk/MyDesk/Card/CardManager.mlua:6141 | RootDesk/MyDesk/Card/CardRegistry.mlua:519 | RootDesk/MyDesk/SkillInventory.mlua:144,데스 트랩,Death Trap,死亡陷阱,デストラップ
MLUA_CARDMANAGER_035,럭키 세븐,RootDesk/MyDesk/Card/CardManager.mlua:6354 | RootDesk/MyDesk/Card/CardRegistry.mlua:399 | RootDesk/MyDesk/SkillInventory.mlua:134,럭키 세븐,Lucky Seven,雙飛斬,ラッキーセブン
MLUA_CARDMANAGER_036,슈퍼 세븐,RootDesk/MyDesk/Card/CardManager.mlua:6492 | RootDesk/MyDesk/Card/CardRegistry.mlua:498 | RootDesk/MyDesk/SkillInventory.mlua:142,슈퍼 세븐,Super Seven,超級雙飛斬,スーパーセブン
MLUA_CARDMANAGER_037,무스펠하임,RootDesk/MyDesk/Card/CardManager.mlua:7171 | RootDesk/MyDesk/Card/CardRegistry.mlua:230 | RootDesk/MyDesk/SkillInventory.mlua:113,무스펠하임,Muspelheim,穆斯佩爾海姆,ムスペルヘイム
MLUA_CARDMANAGER_038,스카링 소드,RootDesk/MyDesk/Card/CardManager.mlua:9608 | RootDesk/MyDesk/Card/CardRegistry.mlua:90 | RootDesk/MyDesk/SkillInventory.mlua:94 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_47/Name,스카링 소드,Scaring Sword,恐懼之劍,スケアリングソード
MLUA_CARDMANAGER_039,바람의 시,RootDesk/MyDesk/Card/CardManager.mlua:10122 | RootDesk/MyDesk/SkillInventory.mlua:64 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_20/Name,바람의 시,Song of the Wind,風之詩,風の詩
MLUA_CARDMANAGER_040,폭풍의 시,RootDesk/MyDesk/Card/CardManager.mlua:10219 | RootDesk/MyDesk/SkillInventory.mlua:74 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_30/Name,폭풍의 시,Song of the Storm,暴風之詩,嵐の詩
MLUA_CARDMANAGER_041,애로우 블로우,RootDesk/MyDesk/Card/CardManager.mlua:10447 | RootDesk/MyDesk/SkillInventory.mlua:65 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_21/Name,애로우 블로우,Arrow Blow,箭之衝擊,アローブロウ
MLUA_CARDMANAGER_042,강화 애로우 블로우,RootDesk/MyDesk/Card/CardManager.mlua:10623 | RootDesk/MyDesk/SkillInventory.mlua:75 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_31/Name,강화 애로우 블로우,Enhanced Arrow Blow,強化箭之衝擊,強化アローブロウ
MLUA_CARDMANAGER_043,아이스 퀴버,RootDesk/MyDesk/Card/CardManager.mlua:10849 | RootDesk/MyDesk/SkillInventory.mlua:66 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_22/Name,아이스 퀴버,Ice Quiver,寒冰箭袋,アイスクィーバー
MLUA_CARDMANAGER_044,파이어 퀴버,RootDesk/MyDesk/Card/CardManager.mlua:10984 | RootDesk/MyDesk/SkillInventory.mlua:67 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_23/Name,파이어 퀴버,Fire Quiver,烈焰箭袋,ファイアクィーバー
MLUA_CARDMANAGER_045,애로우 일루전,RootDesk/MyDesk/Card/CardManager.mlua:11134,애로우 일루전,Arrow Illusion,幻影箭,アローイリュージョン
MLUA_CARDMANAGER_046,피닉스,RootDesk/MyDesk/Card/CardManager.mlua:11354 | RootDesk/MyDesk/SkillInventory.mlua:68 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_24/Name,피닉스,Phoenix,火鳳凰,フェニックス
MLUA_CARDMANAGER_047,이볼브,RootDesk/MyDesk/Card/CardManager.mlua:11740 | RootDesk/MyDesk/SkillInventory.mlua:73 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_29/Name,이볼브,Evolve,進化,エボルブ
MLUA_CARDMANAGER_048,리트리트 샷,RootDesk/MyDesk/Card/CardManager.mlua:12127 | RootDesk/MyDesk/SkillInventory.mlua:69 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_25/Name,리트리트 샷,Retreat Shot,後退射擊,リトリートショット
MLUA_CARDMANAGER_049,에로우 플레터,RootDesk/MyDesk/Card/CardManager.mlua:12458 | RootDesk/MyDesk/SkillInventory.mlua:76 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_32/Name,에로우 플레터,Arrow Platter,箭座,アロープラッター
MLUA_CARDMANAGER_050,언카운터 에로우,RootDesk/MyDesk/Card/CardManager.mlua:12775 | RootDesk/MyDesk/SkillInventory.mlua:70 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_26/Name,언카운터 에로우,Uncountable Arrow,無盡之箭,アンカウンタブルアロー
MLUA_CARDMANAGER_051,언카운트에로우V,RootDesk/MyDesk/Card/CardManager.mlua:12947 | RootDesk/MyDesk/SkillInventory.mlua:77 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_33/Name,언카운트에로우V,Uncountable Arrow V,無盡之箭V,アンカウンタブルアローV
MLUA_CARDMANAGER_052,플레시 미라주,RootDesk/MyDesk/Card/CardManager.mlua:13096 | RootDesk/MyDesk/SkillInventory.mlua:71 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_27/Name,플레시 미라주,Flash Mirage,閃光幻影,フラッシュミラージュ
MLUA_CARDMANAGER_053,플레시 봄버,RootDesk/MyDesk/Card/CardManager.mlua:13523 | RootDesk/MyDesk/SkillInventory.mlua:78 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_34/Name,플레시 봄버,Flash Bomber,閃光轟炸,フラッシュボマー
MLUA_CARDMANAGER_054,보우 액셀레이션,RootDesk/MyDesk/Card/CardManager.mlua:13756 | RootDesk/MyDesk/SkillInventory.mlua:79 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_35/Name,보우 액셀레이션,Bow Acceleration,弓術加速,ボウアクセラレーション
MLUA_CARDMANAGER_055,꿰뚫는 의지,RootDesk/MyDesk/Card/CardManager.mlua:13760 | RootDesk/MyDesk/SkillInventory.mlua:80 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_36/Name,꿰뚫는 의지,Piercing Will,穿透意志,貫く意志
MLUA_CARDMANAGER_056,크리티컬 샷,RootDesk/MyDesk/Card/CardManager.mlua:13764 | RootDesk/MyDesk/SkillInventory.mlua:81 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_37/Name,크리티컬 샷,Critical Shot,致命射擊,クリティカルショット
MLUA_CARDMANAGER_057,파이널 어택 : 활,RootDesk/MyDesk/Card/CardManager.mlua:13768 | RootDesk/MyDesk/SkillInventory.mlua:82 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_38/Name,파이널 어택 : 활,Final Attack: Bow,終極攻擊：弓,ファイナルアタック：弓
MLUA_CARDMANAGER_058,연속 사격,RootDesk/MyDesk/Card/CardManager.mlua:13772 | RootDesk/MyDesk/SkillInventory.mlua:83 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_39/Name,연속 사격,Rapid Fire,連續射擊,連続射撃
MLUA_CARDMANAGER_059,아쿠아 서지,RootDesk/MyDesk/Card/CardManager.mlua:13895,아쿠아 서지,Aqua Surge,水之湧動,アクアサージ
MLUA_CARDMANAGER_060,헤일 스톤,RootDesk/MyDesk/Card/CardManager.mlua:14022 | RootDesk/MyDesk/SkillInventory.mlua:53,헤일 스톤,Hailstone,冰雹,ヘイルストーン
MLUA_CARDMANAGER_061,썬더스톰,RootDesk/MyDesk/Card/CardManager.mlua:14049 | RootDesk/MyDesk/SkillInventory.mlua:55,썬더스톰,Thunderstorm,雷暴,サンダーストーム
MLUA_CARDMANAGER_062,아이스 스트라이크,RootDesk/MyDesk/Card/CardManager.mlua:14086 | RootDesk/MyDesk/SkillInventory.mlua:56,아이스 스트라이크,Ice Strike,冰擊,アイスストライク
MLUA_CARDMANAGER_063,체인 라이트닝,RootDesk/MyDesk/Card/CardManager.mlua:14113 | RootDesk/MyDesk/SkillInventory.mlua:57,체인 라이트닝,Chain Lightning,連環閃電,チェインライトニング
MLUA_CARDMANAGER_064,다이아가 부족합니다,RootDesk/MyDesk/Card/CardManager.mlua:15152 | RootDesk/MyDesk/Card/CardManager.mlua:23975 | RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:416 | RootDesk/MyDesk/UI/DamageSkinLogic.mlua:161,다이아가 부족합니다,Not enough Diamonds,鑽石不足,ダイヤが足りません
MLUA_CARDMANAGER_065,"해금! (대미지 110, 타겟 2명, 슬로우 3초)",RootDesk/MyDesk/Card/CardManager.mlua:16351,"해금! (대미지 110, 타겟 2명, 슬로우 3초)","Unlocked! (Damage 110, 2 targets, Slow 3s)",解鎖！(傷害 110，目標 2名，緩速 3秒),解放！(ダメージ 110、ターゲット 2体、スロー 3秒)
MLUA_CARDMANAGER_066,피해량 +50,RootDesk/MyDesk/Card/CardManager.mlua:16352 | RootDesk/MyDesk/Card/CardManager.mlua:16354 | RootDesk/MyDesk/Card/CardManager.mlua:16355 | RootDesk/MyDesk/Card/CardManager.mlua:16402 | RootDesk/MyDesk/Card/CardManager.mlua:16419,피해량 +50,Damage +50,傷害 +50,ダメージ +50
MLUA_CARDMANAGER_067,공격 대상 +1,RootDesk/MyDesk/Card/CardManager.mlua:16353 | RootDesk/MyDesk/Card/CardManager.mlua:16401 | RootDesk/MyDesk/Card/CardManager.mlua:16427 | RootDesk/MyDesk/Card/CardManager.mlua:16432 | RootDesk/MyDesk/Card/CardManager.mlua:16435,공격 대상 +1,Targets +1,攻擊目標 +1,攻撃対象 +1
MLUA_CARDMANAGER_068,"해금! (대미지 90, 타겟 2명)",RootDesk/MyDesk/Card/CardManager.mlua:16359,"해금! (대미지 90, 타겟 2명)","Unlocked! (Damage 90, 2 targets)",解鎖！(傷害 90，目標 2名),解放！(ダメージ 90、ターゲット 2体)
MLUA_CARDMANAGER_069,"스턴 효과 신규 획득 (확률 25%, 지속 2초)",RootDesk/MyDesk/Card/CardManager.mlua:16360,"스턴 효과 신규 획득 (확률 25%, 지속 2초)","New: Stun effect (25% chance, 2s)",新增暈眩效果(機率 25%，持續 2秒),スタン効果を新規獲得(確率 25%、持続 2秒)
MLUA_CARDMANAGER_070,피해량 +40,RootDesk/MyDesk/Card/CardManager.mlua:16361 | RootDesk/MyDesk/Card/CardManager.mlua:16549 | RootDesk/MyDesk/Card/CardManager.mlua:16695 | RootDesk/MyDesk/Card/CardManager.mlua:16702 | RootDesk/MyDesk/Card/CardManager.mlua:16710,피해량 +40,Damage +40,傷害 +40,ダメージ +40
MLUA_CARDMANAGER_071,"공격 대상 +1, 스턴 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16362,"공격 대상 +1, 스턴 +1초","Targets +1, Stun +1s",攻擊目標 +1，暈眩 +1秒,攻撃対象 +1、スタン +1秒
MLUA_CARDMANAGER_072,"피해량 +40, 스턴 확률 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16363,"피해량 +40, 스턴 확률 +5%","Damage +40, Stun chance +5%",傷害 +40，暈眩機率 +5%,ダメージ +40、スタン確率 +5%
MLUA_CARDMANAGER_073,"해금! (모든 스킬 쿨타임 -5%)",RootDesk/MyDesk/Card/CardManager.mlua:16367,"해금! (모든 스킬 쿨타임 -5%)","Unlocked! (All skill cooldowns -5%)",解鎖！(所有技能冷卻時間 -5%),解放！(全スキルのクールタイム -5%)
MLUA_CARDMANAGER_074,쿨타임 감소량 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16368 | RootDesk/MyDesk/Card/CardManager.mlua:16370 | RootDesk/MyDesk/Card/CardManager.mlua:16562 | RootDesk/MyDesk/Card/CardManager.mlua:16564 | RootDesk/MyDesk/Card/CardManager.mlua:16924,쿨타임 감소량 +2%,Cooldown reduction +2%,冷卻時間減少量 +2%,クールタイム減少量 +2%
MLUA_CARDMANAGER_075,쿨타임 감소량 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16369 | RootDesk/MyDesk/Card/CardManager.mlua:16371 | RootDesk/MyDesk/Card/CardManager.mlua:16563 | RootDesk/MyDesk/Card/CardManager.mlua:16565 | RootDesk/MyDesk/Card/CardManager.mlua:16925,쿨타임 감소량 +3%,Cooldown reduction +3%,冷卻時間減少量 +3%,クールタイム減少量 +3%
MLUA_CARDMANAGER_076,"해금! (크리티컬 확률 10%)",RootDesk/MyDesk/Card/CardManager.mlua:16375 | RootDesk/MyDesk/Card/CardManager.mlua:16569 | RootDesk/MyDesk/Card/CardManager.mlua:16721 | RootDesk/MyDesk/Card/CardManager.mlua:16931 | RootDesk/MyDesk/Card/CardManager.mlua:17021,"해금! (크리티컬 확률 10%)","Unlocked! (Critical Rate 10%)",解鎖！(爆擊率 10%),解放！(クリティカル率 10%)
MLUA_CARDMANAGER_077,크리티컬 확률 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16376 | RootDesk/MyDesk/Card/CardManager.mlua:16378 | RootDesk/MyDesk/Card/CardManager.mlua:16570 | RootDesk/MyDesk/Card/CardManager.mlua:16572 | RootDesk/MyDesk/Card/CardManager.mlua:16722,크리티컬 확률 +2%,Critical Rate +2%,爆擊率 +2%,クリティカル率 +2%
MLUA_CARDMANAGER_078,크리티컬 확률 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16377 | RootDesk/MyDesk/Card/CardManager.mlua:16379 | RootDesk/MyDesk/Card/CardManager.mlua:16571 | RootDesk/MyDesk/Card/CardManager.mlua:16573 | RootDesk/MyDesk/Card/CardManager.mlua:16723,크리티컬 확률 +3%,Critical Rate +3%,爆擊率 +3%,クリティカル率 +3%
MLUA_CARDMANAGER_079,해금! (대미지 150),RootDesk/MyDesk/Card/CardManager.mlua:16383,해금! (대미지 150),Unlocked! (Damage 150),解鎖！(傷害 150),解放！(ダメージ 150)
MLUA_CARDMANAGER_080,"2연타로 강화, 피해량 대폭 증가",RootDesk/MyDesk/Card/CardManager.mlua:16384,"2연타로 강화, 피해량 대폭 증가","Upgraded to 2 hits, greatly increased damage",強化為2連擊，傷害大幅提升,2連撃に強化、ダメージ大幅増加
MLUA_CARDMANAGER_081,치명타 확률 20% 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16385,치명타 확률 20% 신규 획득,New: 20% Critical Rate,新增 20% 爆擊率,クリティカル率 20% を新規獲得
MLUA_CARDMANAGER_082,피해량 +100,RootDesk/MyDesk/Card/CardManager.mlua:16386,피해량 +100,Damage +100,傷害 +100,ダメージ +100
MLUA_CARDMANAGER_083,명중 시 광역 폭발 피해 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16387,명중 시 광역 폭발 피해 신규 획득,New: AoE explosion damage on hit,新增命中時範圍爆炸傷害,命中時に範囲爆発ダメージを新規獲得
MLUA_CARDMANAGER_084,"해금! (아이스 보너스 +5%/스택, 패시브)",RootDesk/MyDesk/Card/CardManager.mlua:16391,"해금! (아이스 보너스 +5%/스택, 패시브)","Unlocked! (Ice Bonus +5%/stack, passive)",解鎖！(冰凍加成 +5%/層，被動),解放！(アイスボーナス +5%/スタック、パッシブ)
MLUA_CARDMANAGER_085,아이스 보너스 +1%p,RootDesk/MyDesk/Card/CardManager.mlua:16392,아이스 보너스 +1%p,Ice Bonus +1%p,冰凍加成 +1%p,アイスボーナス +1%p
MLUA_CARDMANAGER_086,적중 시 번개 연쇄 효과 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16393,적중 시 번개 연쇄 효과 신규 획득,New: Chain lightning on hit,新增命中時閃電連鎖效果,命中時に雷の連鎖効果を新規獲得
MLUA_CARDMANAGER_087,번개 연쇄 대상 +1마리,RootDesk/MyDesk/Card/CardManager.mlua:16394,번개 연쇄 대상 +1마리,Chain lightning targets +1,閃電連鎖目標 +1隻,雷の連鎖対象 +1体
MLUA_CARDMANAGER_088,"번개 연쇄 대상 +1마리, 5스택 시 빙결 폭발 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16395,"번개 연쇄 대상 +1마리, 5스택 시 빙결 폭발 신규 획득","Chain lightning targets +1, New: Freeze explosion at 5 stacks",閃電連鎖目標 +1隻，新增5層時冰凍爆炸,雷の連鎖対象 +1体、5スタック時に凍結爆発を新規獲得
MLUA_CARDMANAGER_089,"해금! (대미지 110, 광역 범위, 타겟 1명)",RootDesk/MyDesk/Card/CardManager.mlua:16399,"해금! (대미지 110, 광역 범위, 타겟 1명)","Unlocked! (Damage 110, AoE, 1 target)",解鎖！(傷害 110，範圍攻擊，目標 1名),解放！(ダメージ 110、範囲攻撃、ターゲット 1体)
MLUA_CARDMANAGER_090,출혈 효과 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16400,출혈 효과 신규 획득,New: Bleed effect,新增流血效果,出血効果を新規獲得
MLUA_CARDMANAGER_091,출혈 피해량 증가,RootDesk/MyDesk/Card/CardManager.mlua:16403,출혈 피해량 증가,Bleed damage increased,流血傷害增加,出血ダメージ増加
MLUA_CARDMANAGER_092,"해금! (대미지 300, 고정 광역)",RootDesk/MyDesk/Card/CardManager.mlua:16407,"해금! (대미지 300, 고정 광역)","Unlocked! (Damage 300, fixed AoE)",解鎖！(傷害 300，固定範圍),解放！(ダメージ 300、固定範囲)
MLUA_CARDMANAGER_093,쿨타임 감소,RootDesk/MyDesk/Card/CardManager.mlua:16408 | RootDesk/MyDesk/Card/CardManager.mlua:16434,쿨타임 감소,Cooldown reduced,冷卻時間減少,クールタイム減少
MLUA_CARDMANAGER_094,범위 증가,RootDesk/MyDesk/Card/CardManager.mlua:16409,범위 증가,Area increased,範圍增加,範囲増加
MLUA_CARDMANAGER_095,피해량 +70,RootDesk/MyDesk/Card/CardManager.mlua:16410,피해량 +70,Damage +70,傷害 +70,ダメージ +70
MLUA_CARDMANAGER_096,"쿨타임 감소, 확률적 2연타 효과 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16411,"쿨타임 감소, 확률적 2연타 효과 신규 획득","Cooldown reduced, New: chance of 2 hits",冷卻時間減少，新增機率2連擊效果,クールタイム減少、確率で2連撃する効果を新規獲得
MLUA_CARDMANAGER_097,"해금! (대미지 100, 광역 범위, 1타)",RootDesk/MyDesk/Card/CardManager.mlua:16415,"해금! (대미지 100, 광역 범위, 1타)","Unlocked! (Damage 100, AoE, 1 hit)",解鎖！(傷害 100，範圍攻擊，1擊),解放！(ダメージ 100、範囲攻撃、1ヒット)
MLUA_CARDMANAGER_098,타격 횟수 증가,RootDesk/MyDesk/Card/CardManager.mlua:16416 | RootDesk/MyDesk/Card/CardManager.mlua:16418,타격 횟수 증가,Hit count increased,攻擊次數增加,攻撃回数増加
MLUA_CARDMANAGER_099,"피해량 +50, 넉백 효과 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16417,"피해량 +50, 넉백 효과 신규 획득","Damage +50, New: Knockback effect",傷害 +50，新增擊退效果,ダメージ +50、ノックバック効果を新規獲得
