Key,한국어원문,위치(Note),en,zh-TW,ja
MLUA_ACHIEVEMENTLOGIC_049,버프 마니아,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:74,,,
MLUA_ACHIEVEMENTLOGIC_050,버프 포션 10개 획득,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:74,,,
MLUA_ACHIEVEMENTLOGIC_051,포션 소믈리에,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:75,,,
MLUA_ACHIEVEMENTLOGIC_052,버프 포션 3종 모두 획득,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:75,,,
MLUA_ACHIEVEMENTLOGIC_053,모험의 시작,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:77,,,
MLUA_ACHIEVEMENTLOGIC_054,게임 10판 플레이,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:77,,,
MLUA_ACHIEVEMENTLOGIC_055,베테랑 모험가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:78,,,
MLUA_ACHIEVEMENTLOGIC_056,게임 100판 플레이,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:78,,,
MLUA_ACHIEVEMENTLOGIC_057,성장하는 모험가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:79,,,
MLUA_ACHIEVEMENTLOGIC_058,한 판에서 레벨 20 달성,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:79,,,
MLUA_ACHIEVEMENTLOGIC_059,한계 돌파,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:80,,,
MLUA_ACHIEVEMENTLOGIC_060,한 판에서 레벨 50 달성,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:80,,,
MLUA_ACHIEVEMENTLOGIC_061,태초의 마을 수호자,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:81,,,
MLUA_ACHIEVEMENTLOGIC_062,태초의 마을에서 15분 생존,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:81,,,
MLUA_ACHIEVEMENTLOGIC_063,구름정원 수호자,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:82,,,
MLUA_ACHIEVEMENTLOGIC_064,구름정원에서 15분 생존,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:82,,,
MLUA_ACHIEVEMENTLOGIC_065,엘나스 수호자,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:83,,,
MLUA_ACHIEVEMENTLOGIC_066,엘나스에서 15분 생존,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:83,,,
MLUA_ACHIEVEMENTLOGIC_067,절제된 강함,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:84,,,
MLUA_ACHIEVEMENTLOGIC_068,스킬 5개 이하로 15분 생존,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:84,,,
MLUA_ACHIEVEMENTLOGIC_069,미니멀리스트,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:85,,,
MLUA_ACHIEVEMENTLOGIC_070,스킬 3개 이하로 10분 생존,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:85,,,
MLUA_ACHIEVEMENTLOGIC_071,불굴의 의지,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:86,,,
MLUA_ACHIEVEMENTLOGIC_072,이어하기 없이 15분 생존,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:86,,,
MLUA_ACHIEVEMENTLOGIC_073,알뜰한 모험가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:87,,,
MLUA_ACHIEVEMENTLOGIC_074,"게임 중 골드 누적 10,000 획득",RootDesk/MyDesk/Achievement/AchievementLogic.mlua:87,,,
MLUA_ACHIEVEMENTLOGIC_075,메소 부자,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:88,,,
MLUA_ACHIEVEMENTLOGIC_076,"게임 중 골드 누적 100,000 획득",RootDesk/MyDesk/Achievement/AchievementLogic.mlua:88,,,
MLUA_ACHIEVEMENTLOGIC_077,스킬 마스터,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:90,,,
MLUA_ACHIEVEMENTLOGIC_078,스킬 1개를 Lv5로 강화,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:90,,,
MLUA_ACHIEVEMENTLOGIC_079,스킬 전문가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:91,,,
MLUA_ACHIEVEMENTLOGIC_080,스킬 Lv5 달성 10회,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:91,,,
MLUA_ACHIEVEMENTLOGIC_081,스킬의 달인,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:92,,,
MLUA_ACHIEVEMENTLOGIC_082,스킬 Lv5 달성 50회,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:92,,,
MLUA_ACHIEVEMENTLOGIC_083,첫 조합,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:93,,,
MLUA_ACHIEVEMENTLOGIC_084,조합 스킬 1종 발견,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:93,,,
MLUA_ACHIEVEMENTLOGIC_085,조합 연구가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:94,,,
MLUA_ACHIEVEMENTLOGIC_086,조합 스킬 10종 발견,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:94,,,
MLUA_ACHIEVEMENTLOGIC_087,조합의 대가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:95,,,
MLUA_ACHIEVEMENTLOGIC_088,조합 스킬 20종 발견,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:95,,,
MLUA_ACHIEVEMENTLOGIC_089,대장장이 견습생,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:97,,,
MLUA_ACHIEVEMENTLOGIC_090,장비 강화 10회 성공,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:97,,,
MLUA_ACHIEVEMENTLOGIC_091,명장,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:98,,,
MLUA_ACHIEVEMENTLOGIC_092,장비 강화 100회 성공,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:98,,,
MLUA_ACHIEVEMENTLOGIC_093,합성의 달인,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:99,,,
MLUA_ACHIEVEMENTLOGIC_094,장비 합성 5회 성공,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:99,,,
MLUA_ACHIEVEMENTLOGIC_095,장비 수집가,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:100,,,
MLUA_ACHIEVEMENTLOGIC_096,장비 50개 획득,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:100,,,
MLUA_ACHIEVEMENTLOGIC_097,상인,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:101,,,
MLUA_ACHIEVEMENTLOGIC_098,장비 100개 판매,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:101,,,
MLUA_ACHIEVEMENTLOGIC_099,업적 사냥꾼,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:103,,,
MLUA_ACHIEVEMENTLOGIC_100,업적 30개 달성,RootDesk/MyDesk/Achievement/AchievementLogic.mlua:103,,,
MLUA_ACHIEVEMENTUI_002,달성!,RootDesk/MyDesk/Achievement/AchievementUI.mlua:211,,,
MLUA_ACHIEVEMENTUI_003,받을 수 있는 업적 보상이 없어요,RootDesk/MyDesk/Achievement/AchievementUI.mlua:291,,,
MLUA_ATTENDANCEUI_001,완료,RootDesk/MyDesk/Attendance/AttendanceUI.mlua:120 | RootDesk/MyDesk/Attendance/AttendanceUI.mlua:232 | RootDesk/MyDesk/EpisodeReward/EpisodeRewardUI.mlua:173 | RootDesk/MyDesk/EpisodeReward/EpisodeRewardUI.mlua:375 | RootDesk/MyDesk/PlayerLevel/LevelRewardUI.mlua:234,Done,,
MLUA_ATTENDANCEUI_002,내일 다시 받을 수 있어요,RootDesk/MyDesk/Attendance/AttendanceUI.mlua:183,,,
MLUA_BUFFPOTIONLOGIC_001,흡혈 포션! 때릴 때마다 체력을 회복,RootDesk/MyDesk/Item/BuffPotionLogic.mlua:116,,,
MLUA_BUFFPOTIONLOGIC_002,크리티컬 포션! 크리티컬 확률 100%,RootDesk/MyDesk/Item/BuffPotionLogic.mlua:120,,,
MLUA_BUFFPOTIONLOGIC_003,파워 포션! 공격력 50% 증가,RootDesk/MyDesk/Item/BuffPotionLogic.mlua:124,,,
MLUA_CARDMANAGER_001,기본 공격,RootDesk/MyDesk/Card/CardManager.mlua:26 | RootDesk/MyDesk/Card/CardManager.mlua:799 | RootDesk/MyDesk/Card/CardManager.mlua:829 | RootDesk/MyDesk/Card/CardManager.mlua:2712 | RootDesk/MyDesk/Card/CardManager.mlua:2741,Basic Attack,,
MLUA_CARDMANAGER_002,매직 클로,RootDesk/MyDesk/Card/CardManager.mlua:30 | RootDesk/MyDesk/Card/CardManager.mlua:15942 | RootDesk/MyDesk/Card/CardManager.mlua:18326,,,
MLUA_CARDMANAGER_003,콜드 빔,RootDesk/MyDesk/Card/CardManager.mlua:31 | RootDesk/MyDesk/Card/CardManager.mlua:15943 | RootDesk/MyDesk/SkillInventory.mlua:45,,,
MLUA_CARDMANAGER_004,썬더 볼트,RootDesk/MyDesk/Card/CardManager.mlua:32 | RootDesk/MyDesk/Card/CardManager.mlua:15944 | RootDesk/MyDesk/SkillInventory.mlua:44,,,
MLUA_CARDMANAGER_005,메테오,RootDesk/MyDesk/Card/CardManager.mlua:33 | RootDesk/MyDesk/Card/CardManager.mlua:15945 | RootDesk/MyDesk/Card/CardManager.mlua:18332,,,
MLUA_CARDMANAGER_006,매직 부스터,RootDesk/MyDesk/Card/CardManager.mlua:332 | RootDesk/MyDesk/Card/CardManager.mlua:15946 | RootDesk/MyDesk/SkillInventory.mlua:41,,,
MLUA_CARDMANAGER_007,매직 크리티컬,RootDesk/MyDesk/Card/CardManager.mlua:333 | RootDesk/MyDesk/Card/CardManager.mlua:15947 | RootDesk/MyDesk/SkillInventory.mlua:49,,,
MLUA_CARDMANAGER_008,에너지볼트,RootDesk/MyDesk/Card/CardManager.mlua:345 | RootDesk/MyDesk/SkillInventory.mlua:47,,,
MLUA_CARDMANAGER_009,프리징 이펙트,RootDesk/MyDesk/Card/CardManager.mlua:365 | RootDesk/MyDesk/SkillInventory.mlua:50,,,
MLUA_CARDMANAGER_010,매직 아머,RootDesk/MyDesk/Card/CardManager.mlua:371 | RootDesk/MyDesk/SkillInventory.mlua:43,,,
MLUA_CARDMANAGER_011,메디테이션,RootDesk/MyDesk/Card/CardManager.mlua:377 | RootDesk/MyDesk/SkillInventory.mlua:51,,,
MLUA_CARDMANAGER_012,헤일 버스트,RootDesk/MyDesk/Card/CardManager.mlua:419 | RootDesk/MyDesk/SkillInventory.mlua:60,,,
MLUA_CARDMANAGER_013,아이스 커터,RootDesk/MyDesk/Card/CardManager.mlua:543 | RootDesk/MyDesk/SkillInventory.mlua:46,,,
MLUA_CARDMANAGER_014,페페,RootDesk/MyDesk/Card/CardManager.mlua:566 | RootDesk/MyDesk/SkillInventory.mlua:52,,,
MLUA_CARDMANAGER_015,썬더 커터,RootDesk/MyDesk/Card/CardManager.mlua:597 | RootDesk/MyDesk/SkillInventory.mlua:48,,,
MLUA_CARDMANAGER_016,더블 커터,RootDesk/MyDesk/Card/CardManager.mlua:628 | RootDesk/MyDesk/SkillInventory.mlua:58,,,
MLUA_CARDMANAGER_017,킹페페,RootDesk/MyDesk/Card/CardManager.mlua:652 | RootDesk/MyDesk/SkillInventory.mlua:59,,,
MLUA_CARDMANAGER_018,아쿠아 트랩,RootDesk/MyDesk/Card/CardManager.mlua:772 | RootDesk/MyDesk/SkillInventory.mlua:54,,,
MLUA_CARDMANAGER_019,슈리켄 버스트,RootDesk/MyDesk/Card/CardManager.mlua:2772 | RootDesk/MyDesk/Card/CardRegistry.mlua:405 | RootDesk/MyDesk/SkillInventory.mlua:135,,,
MLUA_CARDMANAGER_020,슈리켄 봄버,RootDesk/MyDesk/Card/CardManager.mlua:3026 | RootDesk/MyDesk/Card/CardRegistry.mlua:509 | RootDesk/MyDesk/SkillInventory.mlua:143,,,
MLUA_CARDMANAGER_021,윈드 탈리스만,RootDesk/MyDesk/Card/CardManager.mlua:3339 | RootDesk/MyDesk/Card/CardRegistry.mlua:411 | RootDesk/MyDesk/SkillInventory.mlua:137,,,
MLUA_CARDMANAGER_022,스톰 탈리스만,RootDesk/MyDesk/Card/CardManager.mlua:3555 | RootDesk/MyDesk/Card/CardRegistry.mlua:530 | RootDesk/MyDesk/SkillInventory.mlua:149,,,
MLUA_CARDMANAGER_023,쉐도우 스플릿,RootDesk/MyDesk/Card/CardManager.mlua:3844 | RootDesk/MyDesk/Card/CardRegistry.mlua:418 | RootDesk/MyDesk/SkillInventory.mlua:138,,,
MLUA_CARDMANAGER_024,팬텀 스플릿,RootDesk/MyDesk/Card/CardManager.mlua:4140 | RootDesk/MyDesk/Card/CardRegistry.mlua:540 | RootDesk/MyDesk/SkillInventory.mlua:145,,,
MLUA_CARDMANAGER_025,스로잉 윙대거,RootDesk/MyDesk/Card/CardManager.mlua:4383 | RootDesk/MyDesk/Card/CardRegistry.mlua:425 | RootDesk/MyDesk/SkillInventory.mlua:139,,,
MLUA_CARDMANAGER_026,스로잉 붐대거,RootDesk/MyDesk/Card/CardManager.mlua:4640 | RootDesk/MyDesk/Card/CardRegistry.mlua:550 | RootDesk/MyDesk/SkillInventory.mlua:146,,,
MLUA_CARDMANAGER_027,쇼다운 챌린지,RootDesk/MyDesk/Card/CardManager.mlua:5026 | RootDesk/MyDesk/Card/CardRegistry.mlua:432 | RootDesk/MyDesk/SkillInventory.mlua:140,,,
MLUA_CARDMANAGER_029,쇼다운 임팩트,RootDesk/MyDesk/Card/CardManager.mlua:5356 | RootDesk/MyDesk/Card/CardRegistry.mlua:559 | RootDesk/MyDesk/SkillInventory.mlua:148,,,
MLUA_CARDMANAGER_031,스핀 스로우,RootDesk/MyDesk/Card/CardManager.mlua:5514 | RootDesk/MyDesk/Card/CardRegistry.mlua:439 | RootDesk/MyDesk/SkillInventory.mlua:141,,,
MLUA_CARDMANAGER_032,블러드 스로우,RootDesk/MyDesk/Card/CardManager.mlua:5704 | RootDesk/MyDesk/Card/CardRegistry.mlua:568 | RootDesk/MyDesk/SkillInventory.mlua:147,,,
MLUA_CARDMANAGER_033,쉐도우 트랩,RootDesk/MyDesk/Card/CardManager.mlua:5925 | RootDesk/MyDesk/Card/CardRegistry.mlua:446 | RootDesk/MyDesk/SkillInventory.mlua:136,,,
MLUA_CARDMANAGER_034,데스 트랩,RootDesk/MyDesk/Card/CardManager.mlua:6141 | RootDesk/MyDesk/Card/CardRegistry.mlua:519 | RootDesk/MyDesk/SkillInventory.mlua:144,,,
MLUA_CARDMANAGER_035,럭키 세븐,RootDesk/MyDesk/Card/CardManager.mlua:6354 | RootDesk/MyDesk/Card/CardRegistry.mlua:399 | RootDesk/MyDesk/SkillInventory.mlua:134,,,
MLUA_CARDMANAGER_036,슈퍼 세븐,RootDesk/MyDesk/Card/CardManager.mlua:6492 | RootDesk/MyDesk/Card/CardRegistry.mlua:498 | RootDesk/MyDesk/SkillInventory.mlua:142,,,
MLUA_CARDMANAGER_037,무스펠하임,RootDesk/MyDesk/Card/CardManager.mlua:7171 | RootDesk/MyDesk/Card/CardRegistry.mlua:230 | RootDesk/MyDesk/SkillInventory.mlua:113,,,
MLUA_CARDMANAGER_038,스카링 소드,RootDesk/MyDesk/Card/CardManager.mlua:9608 | RootDesk/MyDesk/Card/CardRegistry.mlua:90 | RootDesk/MyDesk/SkillInventory.mlua:94 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_47/Name,,,
MLUA_CARDMANAGER_039,바람의 시,RootDesk/MyDesk/Card/CardManager.mlua:10122 | RootDesk/MyDesk/SkillInventory.mlua:64 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_20/Name,,,
MLUA_CARDMANAGER_040,폭풍의 시,RootDesk/MyDesk/Card/CardManager.mlua:10219 | RootDesk/MyDesk/SkillInventory.mlua:74 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_30/Name,,,
MLUA_CARDMANAGER_041,애로우 블로우,RootDesk/MyDesk/Card/CardManager.mlua:10447 | RootDesk/MyDesk/SkillInventory.mlua:65 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_21/Name,,,
MLUA_CARDMANAGER_042,강화 애로우 블로우,RootDesk/MyDesk/Card/CardManager.mlua:10623 | RootDesk/MyDesk/SkillInventory.mlua:75 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_31/Name,,,
MLUA_CARDMANAGER_043,아이스 퀴버,RootDesk/MyDesk/Card/CardManager.mlua:10849 | RootDesk/MyDesk/SkillInventory.mlua:66 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_22/Name,,,
MLUA_CARDMANAGER_044,파이어 퀴버,RootDesk/MyDesk/Card/CardManager.mlua:10984 | RootDesk/MyDesk/SkillInventory.mlua:67 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_23/Name,,,
MLUA_CARDMANAGER_045,애로우 일루전,RootDesk/MyDesk/Card/CardManager.mlua:11134,,,
MLUA_CARDMANAGER_046,피닉스,RootDesk/MyDesk/Card/CardManager.mlua:11354 | RootDesk/MyDesk/SkillInventory.mlua:68 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_24/Name,,,
MLUA_CARDMANAGER_047,이볼브,RootDesk/MyDesk/Card/CardManager.mlua:11740 | RootDesk/MyDesk/SkillInventory.mlua:73 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_29/Name,,,
MLUA_CARDMANAGER_048,리트리트 샷,RootDesk/MyDesk/Card/CardManager.mlua:12127 | RootDesk/MyDesk/SkillInventory.mlua:69 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_25/Name,,,
MLUA_CARDMANAGER_049,에로우 플레터,RootDesk/MyDesk/Card/CardManager.mlua:12458 | RootDesk/MyDesk/SkillInventory.mlua:76 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_32/Name,,,
MLUA_CARDMANAGER_050,언카운터 에로우,RootDesk/MyDesk/Card/CardManager.mlua:12775 | RootDesk/MyDesk/SkillInventory.mlua:70 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_26/Name,,,
MLUA_CARDMANAGER_051,언카운트에로우V,RootDesk/MyDesk/Card/CardManager.mlua:12947 | RootDesk/MyDesk/SkillInventory.mlua:77 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_33/Name,,,
MLUA_CARDMANAGER_052,플레시 미라주,RootDesk/MyDesk/Card/CardManager.mlua:13096 | RootDesk/MyDesk/SkillInventory.mlua:71 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_27/Name,,,
MLUA_CARDMANAGER_053,플레시 봄버,RootDesk/MyDesk/Card/CardManager.mlua:13523 | RootDesk/MyDesk/SkillInventory.mlua:78 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_34/Name,,,
MLUA_CARDMANAGER_054,보우 액셀레이션,RootDesk/MyDesk/Card/CardManager.mlua:13756 | RootDesk/MyDesk/SkillInventory.mlua:79 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_35/Name,,,
MLUA_CARDMANAGER_055,꿰뚫는 의지,RootDesk/MyDesk/Card/CardManager.mlua:13760 | RootDesk/MyDesk/SkillInventory.mlua:80 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_36/Name,,,
MLUA_CARDMANAGER_056,크리티컬 샷,RootDesk/MyDesk/Card/CardManager.mlua:13764 | RootDesk/MyDesk/SkillInventory.mlua:81 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_37/Name,,,
MLUA_CARDMANAGER_057,파이널 어택 : 활,RootDesk/MyDesk/Card/CardManager.mlua:13768 | RootDesk/MyDesk/SkillInventory.mlua:82 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_38/Name,,,
MLUA_CARDMANAGER_058,연속 사격,RootDesk/MyDesk/Card/CardManager.mlua:13772 | RootDesk/MyDesk/SkillInventory.mlua:83 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_39/Name,,,
MLUA_CARDMANAGER_059,아쿠아 서지,RootDesk/MyDesk/Card/CardManager.mlua:13895,,,
MLUA_CARDMANAGER_060,헤일 스톤,RootDesk/MyDesk/Card/CardManager.mlua:14022 | RootDesk/MyDesk/SkillInventory.mlua:53,,,
MLUA_CARDMANAGER_061,썬더스톰,RootDesk/MyDesk/Card/CardManager.mlua:14049 | RootDesk/MyDesk/SkillInventory.mlua:55,,,
MLUA_CARDMANAGER_062,아이스 스트라이크,RootDesk/MyDesk/Card/CardManager.mlua:14086 | RootDesk/MyDesk/SkillInventory.mlua:56,,,
MLUA_CARDMANAGER_063,체인 라이트닝,RootDesk/MyDesk/Card/CardManager.mlua:14113 | RootDesk/MyDesk/SkillInventory.mlua:57,,,
MLUA_CARDMANAGER_064,다이아가 부족합니다,RootDesk/MyDesk/Card/CardManager.mlua:15152 | RootDesk/MyDesk/Card/CardManager.mlua:23975 | RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:416 | RootDesk/MyDesk/UI/DamageSkinLogic.mlua:161,,,
MLUA_CARDMANAGER_065,"해금! (대미지 110, 타겟 2명, 슬로우 3초)",RootDesk/MyDesk/Card/CardManager.mlua:16351,,,
MLUA_CARDMANAGER_066,피해량 +50,RootDesk/MyDesk/Card/CardManager.mlua:16352 | RootDesk/MyDesk/Card/CardManager.mlua:16354 | RootDesk/MyDesk/Card/CardManager.mlua:16355 | RootDesk/MyDesk/Card/CardManager.mlua:16402 | RootDesk/MyDesk/Card/CardManager.mlua:16419,,,
MLUA_CARDMANAGER_067,공격 대상 +1,RootDesk/MyDesk/Card/CardManager.mlua:16353 | RootDesk/MyDesk/Card/CardManager.mlua:16401 | RootDesk/MyDesk/Card/CardManager.mlua:16427 | RootDesk/MyDesk/Card/CardManager.mlua:16432 | RootDesk/MyDesk/Card/CardManager.mlua:16435,,,
MLUA_CARDMANAGER_068,"해금! (대미지 90, 타겟 2명)",RootDesk/MyDesk/Card/CardManager.mlua:16359,,,
MLUA_CARDMANAGER_069,"스턴 효과 신규 획득 (확률 25%, 지속 2초)",RootDesk/MyDesk/Card/CardManager.mlua:16360,,,
MLUA_CARDMANAGER_070,피해량 +40,RootDesk/MyDesk/Card/CardManager.mlua:16361 | RootDesk/MyDesk/Card/CardManager.mlua:16549 | RootDesk/MyDesk/Card/CardManager.mlua:16695 | RootDesk/MyDesk/Card/CardManager.mlua:16702 | RootDesk/MyDesk/Card/CardManager.mlua:16710,,,
MLUA_CARDMANAGER_071,"공격 대상 +1, 스턴 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16362,,,
MLUA_CARDMANAGER_072,"피해량 +40, 스턴 확률 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16363,,,
MLUA_CARDMANAGER_073,"해금! (모든 스킬 쿨타임 -5%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16367,,,
MLUA_CARDMANAGER_074,쿨타임 감소량 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16368 | RootDesk/MyDesk/Card/CardManager.mlua:16370 | RootDesk/MyDesk/Card/CardManager.mlua:16562 | RootDesk/MyDesk/Card/CardManager.mlua:16564 | RootDesk/MyDesk/Card/CardManager.mlua:16924,,,
MLUA_CARDMANAGER_075,쿨타임 감소량 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16369 | RootDesk/MyDesk/Card/CardManager.mlua:16371 | RootDesk/MyDesk/Card/CardManager.mlua:16563 | RootDesk/MyDesk/Card/CardManager.mlua:16565 | RootDesk/MyDesk/Card/CardManager.mlua:16925,,,
MLUA_CARDMANAGER_076,"해금! (크리티컬 확률 10%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16375 | RootDesk/MyDesk/Card/CardManager.mlua:16569 | RootDesk/MyDesk/Card/CardManager.mlua:16721 | RootDesk/MyDesk/Card/CardManager.mlua:16931 | RootDesk/MyDesk/Card/CardManager.mlua:17021,,,
MLUA_CARDMANAGER_077,크리티컬 확률 +2%,RootDesk/MyDesk/Card/CardManager.mlua:16376 | RootDesk/MyDesk/Card/CardManager.mlua:16378 | RootDesk/MyDesk/Card/CardManager.mlua:16570 | RootDesk/MyDesk/Card/CardManager.mlua:16572 | RootDesk/MyDesk/Card/CardManager.mlua:16722,,,
MLUA_CARDMANAGER_078,크리티컬 확률 +3%,RootDesk/MyDesk/Card/CardManager.mlua:16377 | RootDesk/MyDesk/Card/CardManager.mlua:16379 | RootDesk/MyDesk/Card/CardManager.mlua:16571 | RootDesk/MyDesk/Card/CardManager.mlua:16573 | RootDesk/MyDesk/Card/CardManager.mlua:16723,,,
MLUA_CARDMANAGER_079,해금! (대미지 150),RootDesk/MyDesk/Card/CardManager.mlua:16383,,,
MLUA_CARDMANAGER_080,"2연타로 강화, 피해량 대폭 증가",RootDesk/MyDesk/Card/CardManager.mlua:16384,,,
MLUA_CARDMANAGER_081,치명타 확률 20% 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16385,,,
MLUA_CARDMANAGER_082,피해량 +100,RootDesk/MyDesk/Card/CardManager.mlua:16386,,,
MLUA_CARDMANAGER_083,명중 시 광역 폭발 피해 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16387,,,
MLUA_CARDMANAGER_084,"해금! (아이스 보너스 +5%/스택, 패시브)",RootDesk/MyDesk/Card/CardManager.mlua:16391,,,
MLUA_CARDMANAGER_085,아이스 보너스 +1%p,RootDesk/MyDesk/Card/CardManager.mlua:16392,,,
MLUA_CARDMANAGER_086,적중 시 번개 연쇄 효과 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16393,,,
MLUA_CARDMANAGER_087,번개 연쇄 대상 +1마리,RootDesk/MyDesk/Card/CardManager.mlua:16394,,,
MLUA_CARDMANAGER_088,"번개 연쇄 대상 +1마리, 5스택 시 빙결 폭발 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16395,,,
MLUA_CARDMANAGER_089,"해금! (대미지 110, 광역 범위, 타겟 1명)",RootDesk/MyDesk/Card/CardManager.mlua:16399,,,
MLUA_CARDMANAGER_090,출혈 효과 신규 획득,RootDesk/MyDesk/Card/CardManager.mlua:16400,,,
MLUA_CARDMANAGER_091,출혈 피해량 증가,RootDesk/MyDesk/Card/CardManager.mlua:16403,,,
MLUA_CARDMANAGER_092,"해금! (대미지 300, 고정 광역)",RootDesk/MyDesk/Card/CardManager.mlua:16407,,,
MLUA_CARDMANAGER_093,쿨타임 감소,RootDesk/MyDesk/Card/CardManager.mlua:16408 | RootDesk/MyDesk/Card/CardManager.mlua:16434,,,
MLUA_CARDMANAGER_094,범위 증가,RootDesk/MyDesk/Card/CardManager.mlua:16409,,,
MLUA_CARDMANAGER_095,피해량 +70,RootDesk/MyDesk/Card/CardManager.mlua:16410,,,
MLUA_CARDMANAGER_096,"쿨타임 감소, 확률적 2연타 효과 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16411,,,
MLUA_CARDMANAGER_097,"해금! (대미지 100, 광역 범위, 1타)",RootDesk/MyDesk/Card/CardManager.mlua:16415,,,
MLUA_CARDMANAGER_098,타격 횟수 증가,RootDesk/MyDesk/Card/CardManager.mlua:16416 | RootDesk/MyDesk/Card/CardManager.mlua:16418,,,
MLUA_CARDMANAGER_099,"피해량 +50, 넉백 효과 신규 획득",RootDesk/MyDesk/Card/CardManager.mlua:16417,,,
MLUA_CARDMANAGER_100,"해금! (대미지 75, 타겟 2명, 속박 1초)",RootDesk/MyDesk/Card/CardManager.mlua:16423,,,
